hostname,ip address,vrf,preferred,source interface
uk-gsh-ar01,10.120.163.19,group-vrf,yes,Loopback20
uk-gsh-ar01,10.120.163.20,group-vrf,no,Loopback20
uk-gsh-ar01,10.1.28.100,group-vrf,no,Loopback20
uk-gsh-ar01,10.1.6.175,group-vrf,no,Loopback20
