hostname,ip address,vrf,preferred,source interface
pl-krk-as04-f03,10.210.193.235,,no,Vlan99
pl-krk-as04-f03,10.120.193.235,,yes,Vlan99
pl-krk-as04-f03,10.120.193.236,,no,Vlan99
pl-krk-as04-f03,10.210.193.236,,no,Vlan99
