hostname,ip address,vrf,preferred,source interface
gi-mpl-mq02,10.220.193.235,,no,Vlan301
gi-mpl-mq02,10.180.193.235,,no,Vlan301
gi-mpl-mq02,10.220.193.236,,no,Vlan301
gi-mpl-mq02,10.180.193.236,,no,Vlan301
