hostname,ip address,vrf,preferred,source interface
ph-mak-ar01,10.120.193.235,group-vrf,yes,Loopback20
ph-mak-ar01,10.210.193.235,group-vrf,no,Loopback20
ph-mak-ar01,10.120.193.236,group-vrf,no,Loopback20
ph-mak-ar01,10.210.193.236,group-vrf,no,Loopback20
