hostname,ip address,vrf,preferred,source interface
uk-sc1-cr02,10.120.193.235,group-vrf,no,Loopback20
uk-sc1-cr02,10.210.193.235,group-vrf,no,Loopback20
uk-sc1-cr02,10.120.193.236,group-vrf,no,Loopback20
uk-sc1-cr02,10.210.193.236,group-vrf,no,Loopback20
