admin-state,description,interface,ip-add,mac-address,nameif,netmask,security-level
up,,Port-channel1.1620,10.61.160.68,000a.f22c.1111,common-default-vrf,255.255.255.224,100
up,,Port-channel1.1621,10.19.32.129,000b.f22c.1111,common-group-vrf,255.255.255.224,100
up,,Port-channel1.1622,10.61.160.1,000c.f22c.0111,common-internal-vrf,255.255.255.224,100
