HOSTNAME,DESCR,NAME,PID,SN,VID
pl-krk-as03-f01,SFP-10GBase-SR,TenGigabitEthernet1/1/3,SFP-10G-SR,AVD212490CU,V03
pl-krk-as03-f01,SFP-10GBase-SR,TenGigabitEthernet3/1/3,SFP-10G-SR,AVD212490D7,V03
pl-krk-as03-f01,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,DCB2103B6M7,V03
pl-krk-as03-f01,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2005E24M,V03
pl-krk-as03-f01,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2141Q240,V05
pl-krk-as03-f01,c36xx Stack,c36xx Stack,WS-C3650-48PD,FDO2141Q240,R0
pl-krk-as03-f01,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2141Q244,V05
pl-krk-as03-f01,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21293FUA,V03
pl-krk-as03-f01,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21293FUJ,V03
pl-krk-as03-f01,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT21293FWL,V03
pl-krk-as03-f01,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21293FWV,V03
pl-krk-as03-f01,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT21293FYR,V03
