HOSTNAME,DESCR,NAME,PID,SN,VID
UK-BRS-PP-FW-ASA01-pri,10G Based-SR,TenGigabitEthernet0/8,SFP-10G-SR,FNS16311U20,V03
UK-BRS-PP-FW-ASA01-pri,10G Based-SR,TenGigabitEthernet0/9,SFP-10G-SR,FNS163204B5,V03
UK-BRS-PP-FW-ASA01-pri,ASA 5585-X Security Services Processor-20 with 8GE,module 0,ASA5585-SSP-20,JAD164200OC,V05
UK-BRS-PP-FW-ASA01-pri,ASA 5585-X,Chassis,ASA5585,JMX1642709C,V03
UK-BRS-PP-FW-ASA01-pri,ASA 5585-X AC Power Supply,power supply 1,ASA5585-PWR-AC,POG1633001N,V04
UK-BRS-PP-FW-ASA01-pri,ASA 5585-X AC Power Supply,power supply 0,ASA5585-PWR-AC,POG1905A0A6,V05
