HOSTNAME,DESCR,NAME,PID,SN,VID
uk-stj-as02,WS-C3650-48TD,Switch 1,WS-C3650-48TD,FDO2029E12R,V03
uk-stj-as02,c36xx Stack,c36xx Stack,WS-C3650-48TD,FDO2029E12R,V03
uk-stj-as02,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-250WAC,LIT20310MSA,V03
uk-stj-as02,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-250WAC,LIT20310NKA,V03
uk-stj-as02,10/100/1000BaseTX SFP,GigabitEthernet1/1/2,,MTC152502EH,none
uk-stj-as02,10/100/1000BaseTX SFP,GigabitEthernet1/1/1,,MTC18080ZMZ,none
