HOSTNAME,DESCR,NAME,PID,SN,VID
gib-wp3-vacc1,WS-C3750V2-48PS,6,WS-C3750V2-48PS-S,FDO1625X0R9,V09
gib-wp3-vacc1,WS-C3750V2-48PS,3,WS-C3750V2-48PS-S,FDO1627X0ER,V09
gib-wp3-vacc1,WS-C3750V2-48PS,4,WS-C3750V2-48PS-S,FDO1632X2BF,V09
gib-wp3-vacc1,WS-C3750V2-48PS,2,WS-C3750V2-48PS-S,FDO1634X1YN,V09
gib-wp3-vacc1,WS-C3750V2-48PS,5,WS-C3750V2-48PS-S,FDO1634X1YR,V09
gib-wp3-vacc1,WS-C3750V2-48PS,1,WS-C3750V2-48PS-S,FDO1634X218,V09
gib-wp3-vacc1,WS-C3750V2-48PS,8,WS-C3750V2-48PS-S,FDO1636X1GW,V09
gib-wp3-vacc1,WS-C3750V2-48PS,7,WS-C3750V2-48PS-S,FDO1637Y0CF,V09
gib-wp3-vacc1,1000BaseSX SFP,GigabitEthernet1/0/1,Unspecified,FNS16310J1K,none
gib-wp3-vacc1,1000BaseSX SFP,GigabitEthernet5/0/1,Unspecified,FNS16311RM3,none
