HOSTNAME,DESCR,NAME,PID,SN,VID
pl-krk-as04-f01,SFP-10GBase-SR,TenGigabitEthernet1/1/3,SFP-10G-SR,AVD212490D1,V03
pl-krk-as04-f01,SFP-10GBase-SR,TenGigabitEthernet4/1/3,SFP-10G-SR,AVD212490DM,V03
pl-krk-as04-f01,SFP-10GBase-SR,TenGigabitEthernet2/1/3,SFP-10G-SR,AVD212490DN,V03
pl-krk-as04-f01,WS-C3650-48PD-S,Switch 4,WS-C3650-48PD-S,FDO2141E2E5,V05
pl-krk-as04-f01,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2141E2EG,V05
pl-krk-as04-f01,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2141Q1YP,V05
pl-krk-as04-f01,c36xx Stack,c36xx Stack,WS-C3650-48PD,FDO2141Q1YP,V05
pl-krk-as04-f01,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2141Q24B,V05
pl-krk-as04-f01,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21293FT7,V03
pl-krk-as04-f01,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C2-640WAC,LIT21293FTQ,V03
pl-krk-as04-f01,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,LIT21293FTR,V03
pl-krk-as04-f01,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C2-640WAC,LIT21293FTU,V03
pl-krk-as04-f01,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21293FWJ,V03
pl-krk-as04-f01,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT21293FWW,V03
pl-krk-as04-f01,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT21293FYT,V03
pl-krk-as04-f01,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21293G2N,V03
