HOSTNAME,DESCR,NAME,PID,SN,VID
LSJ_F5C1_SW1,SFP-10GBase-SR,Te3/1/3,SFP-10G-SR,AVD223399WR,V03
LSJ_F5C1_SW1,SFP-10GBase-SR,Te1/1/3,SFP-10G-SR,AVD223399X7,V03
LSJ_F5C1_SW1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,DCB2232B85A,V04
LSJ_F5C1_SW1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,DCB2232B863,V04
LSJ_F5C1_SW1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,DCB2232B866,V04
LSJ_F5C1_SW1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,DCB2232B86A,V04
LSJ_F5C1_SW1,StackAdapter3/2,StackAdapter3/2,C3650-STACK,FDO21411N6V,V01
LSJ_F5C1_SW1,StackAdapter3/1,StackAdapter3/1,C3650-STACK,FDO21411Q6J,V01
LSJ_F5C1_SW1,StackAdapter4/1,StackAdapter4/1,C3650-STACK,FDO21442BZG,V01
LSJ_F5C1_SW1,StackAdapter4/2,StackAdapter4/2,C3650-STACK,FDO21442DLL,V01
LSJ_F5C1_SW1,WS-C3650-48PD-S,Switch 4,WS-C3650-48PD-S,FDO2152Q23Q,V05
LSJ_F5C1_SW1,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2152Q23U,V05
LSJ_F5C1_SW1,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2230Q0RY,V05
LSJ_F5C1_SW1,StackAdapter1/1,StackAdapter1/1,C3650-STACK,FDO22310PWU,V01
LSJ_F5C1_SW1,StackAdapter2/2,StackAdapter2/2,C3650-STACK,FDO22310Q18,V01
LSJ_F5C1_SW1,StackAdapter2/1,StackAdapter2/1,C3650-STACK,FDO22310QAY,V01
LSJ_F5C1_SW1,StackAdapter1/2,StackAdapter1/2,C3650-STACK,FDO22310QEQ,V01
LSJ_F5C1_SW1,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2232E152,V05
LSJ_F5C1_SW1,c36xx Stack,c36xx Stack,WS-C3650-48PD-S,FDO2232E152,V05
LSJ_F5C1_SW1,StackPort1/1,StackPort1/1,STACK-T2-1M,LCC2208G2W9,V03
LSJ_F5C1_SW1,StackPort4/2,StackPort4/2,STACK-T2-1M,LCC2208G2W9,V03
LSJ_F5C1_SW1,StackPort2/2,StackPort2/2,STACK-T2-50CM,LCC2226H95E,V03
LSJ_F5C1_SW1,StackPort3/1,StackPort3/1,STACK-T2-50CM,LCC2226H95E,V03
LSJ_F5C1_SW1,StackPort1/2,StackPort1/2,STACK-T2-50CM,LCC2226H9NQ,V03
LSJ_F5C1_SW1,StackPort2/1,StackPort2/1,STACK-T2-50CM,LCC2226H9NQ,V03
LSJ_F5C1_SW1,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT214557HC,V03
LSJ_F5C1_SW1,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C2-640WAC,LIT21455CZU,V03
LSJ_F5C1_SW1,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C2-640WAC,LIT21455DCY,V03
LSJ_F5C1_SW1,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21455EJ6,V03
LSJ_F5C1_SW1,StackPort3/2,StackPort3/2,STACK-T2-50CM,LRM214211JZ,V03
LSJ_F5C1_SW1,StackPort4/1,StackPort4/1,STACK-T2-50CM,LRM214211JZ,V03
