HOSTNAME,DESCR,NAME,PID,SN,VID
uk-ixh-ar01-PA,CISCO1921/K9 chassis,CISCO1921/K9 chassis,CISCO1921/K9,FCZ174191KS,V05
uk-ixh-ar01-PA,WAN Interface Card - HWIC Serial 1T,WAN Interface Card - HWIC Serial 1T on Slot 0 SubSlot 0,HWIC-1T,FOC17306GK9,V05
