HOSTNAME,DESCR,NAME,PID,SN,VID
WH-STJ-CORE-SW1,AC power supply,PS 1 WS-CAC-3000W,WS-CAC-3000W,AZS11430MFZ,V01
WH-STJ-CORE-SW1,AC power supply,PS 2 WS-CAC-3000W,WS-CAC-3000W,AZS11430MWW,V01
WH-STJ-CORE-SW1,Enhanced 9-slot Fan Tray 1,WS-C6509-E-FAN 1,WS-C6509-E-FAN,DCH11373225,V03
WH-STJ-CORE-SW1,Xenpak Transceiver 10Gbase-SR Te3/2,Transceiver Te3/2,XENPAK-10GB-SR,ONT115102HK,V02
WH-STJ-CORE-SW1,Xenpak Transceiver 10Gbase-SR Te3/1,Transceiver Te3/1,XENPAK-10GB-SR,ONT115201BJ,V02
WH-STJ-CORE-SW1,Xenpak Transceiver 10Gbase-SR Te3/3,Transceiver Te3/3,XENPAK-10GB-SR,ONT115201DC,V02
WH-STJ-CORE-SW1,WS-SVC-FWM-1 6 ports Firewall Module Rev. 4.2,1,WS-SVC-FWM-1,SAD11440416,none
WH-STJ-CORE-SW1,WS-X6704-10GE CEF720 4 port 10-Gigabit Ethernet Rev. 2.6,3,WS-X6704-10GE,SAD120104V5,V02
WH-STJ-CORE-SW1,WS-SUP720 MSFC3 Daughterboard Rev. 3.1,msfc sub-module of 6,WS-SUP720,SAL114994W4,none
WH-STJ-CORE-SW1,WS-F6K-PFC3B Policy Feature Card 3 Rev. 2.3,WS-F6K-PFC3B Policy Feature Card 3 sub-module of 6,WS-F6K-PFC3B,SAL1149979W,V01
WH-STJ-CORE-SW1,WS-SUP720-3B 2 ports Supervisor Engine 720 Rev. 5.6,6,WS-SUP720-3B,SAL1149993D,V05
WH-STJ-CORE-SW1,WS-SUP720 MSFC3 Daughterboard Rev. 3.1,msfc sub-module of 5,WS-SUP720,SAL1151B5HM,none
WH-STJ-CORE-SW1,WS-F6K-PFC3B Policy Feature Card 3 Rev. 2.3,WS-F6K-PFC3B Policy Feature Card 3 sub-module of 5,WS-F6K-PFC3B,SAL1152B8JV,V01
WH-STJ-CORE-SW1,WS-SUP720-3B 2 ports Supervisor Engine 720 Rev. 5.6,5,WS-SUP720-3B,SAL1152BHXK,V05
WH-STJ-CORE-SW1,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.7,8,WS-X6748-GE-TX,SAL1201BX84,V02
WH-STJ-CORE-SW1,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 8,WS-F6700-CFC,SAL1201C80L,V05
WH-STJ-CORE-SW1,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 3,WS-F6700-CFC,SAL1202CDC0,V05
WH-STJ-CORE-SW1,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 9,WS-F6700-CFC,SAL1202CDFN,V05
WH-STJ-CORE-SW1,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.7,9,WS-X6748-GE-TX,SAL1202CS5B,V02
WH-STJ-CORE-SW1,Cisco Systems Catalyst 6500 9-slot Chassis System,WS-C6509-E,WS-C6509-E,SMG1151NL0J,V04
WH-STJ-CORE-SW1,OSR-7600 Clock FRU 1,CLK-7600 1,CLK-7600,SMT1138B622,none
WH-STJ-CORE-SW1,OSR-7600 Clock FRU 2,CLK-7600 2,CLK-7600,SMT1138B622,none
WH-STJ-CORE-SW1,VTT-E FRU 2,WS-C6K-VTT-E 2,WS-C6K-VTT-E,SMT1144D462,none
WH-STJ-CORE-SW1,VTT-E FRU 1,WS-C6K-VTT-E 1,WS-C6K-VTT-E,SMT1144D942,none
WH-STJ-CORE-SW1,VTT-E FRU 3,WS-C6K-VTT-E 3,WS-C6K-VTT-E,SMT1144E033,none
