HOSTNAME,DESCR,NAME,PID,SN,VID
uk-thn-ar01-pa,1000BASE-SX SFP,1000BASE-SX SFP,GLC-SX-MMD,AGA1737R3TT,001
uk-thn-ar01-pa,CISCO2921/K9 chassis,CISCO2921/K9,CISCO2921/K9,FCZ174170PY,V08
uk-thn-ar01-pa,C2921/C2951 AC Power Supply,C2921/C2951 AC Power Supply,PWR-2921-51-AC,QCS1729H11A,V03
