HOSTNAME,DESCR,NAME,PID,SN,VID
uk-bfa-as02-f01,SFP-10GBase-SR,Te1/1/3,SFP-10G-SR,AVD212599KR,V03
uk-bfa-as02-f01,SFP-10GBase-SR,Te4/1/3,SFP-10G-SR,AVD212599W7,V03
uk-bfa-as02-f01,WS-C3650-48PD-S,Switch 4,WS-C3650-48PD-S,FDO2131E1F4,V05
uk-bfa-as02-f01,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2131Q16V,V05
uk-bfa-as02-f01,c36xx Stack,c36xx Stack,WS-C3650-48PD-S,FDO2131Q16V,V05
uk-bfa-as02-f01,StackAdapter1/1,StackAdapter1/1,C3650-STACK,FDO2138269U,V01
uk-bfa-as02-f01,StackAdapter4/2,StackAdapter4/2,C3650-STACK,FDO213829WW,V01
uk-bfa-as02-f01,StackAdapter2/1,StackAdapter2/1,C3650-STACK,FDO21390DQU,V01
uk-bfa-as02-f01,StackAdapter4/1,StackAdapter4/1,C3650-STACK,FDO21390DVW,V01
uk-bfa-as02-f01,StackAdapter3/1,StackAdapter3/1,C3650-STACK,FDO21390G6X,V01
uk-bfa-as02-f01,StackAdapter3/2,StackAdapter3/2,C3650-STACK,FDO21390G7H,V01
uk-bfa-as02-f01,StackAdapter2/2,StackAdapter2/2,C3650-STACK,FDO21390G7W,V01
uk-bfa-as02-f01,StackAdapter1/2,StackAdapter1/2,C3650-STACK,FDO21390GLH,V01
uk-bfa-as02-f01,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2141E2DV,V05
uk-bfa-as02-f01,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2141E2EH,V05
uk-bfa-as02-f01,StackPort1/2,StackPort1/2,STACK-T2-1M,LCC2126G177,V03
uk-bfa-as02-f01,StackPort4/1,StackPort4/1,STACK-T2-1M,LCC2126G177,V03
uk-bfa-as02-f01,StackPort2/1,StackPort2/1,STACK-T2-1M,LCC2126G17G,V03
uk-bfa-as02-f01,StackPort3/2,StackPort3/2,STACK-T2-1M,LCC2126G17G,V03
uk-bfa-as02-f01,StackPort3/1,StackPort3/1,STACK-T2-1M,LCC2126G1AD,V03
uk-bfa-as02-f01,StackPort4/2,StackPort4/2,STACK-T2-1M,LCC2126G1AD,V03
uk-bfa-as02-f01,StackPort1/1,StackPort1/1,STACK-T2-1M,LCC2126G1AE,V03
uk-bfa-as02-f01,StackPort2/2,StackPort2/2,STACK-T2-1M,LCC2126G1AE,V03
uk-bfa-as02-f01,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21293FTW,V03
uk-bfa-as02-f01,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT21293FU9,V03
uk-bfa-as02-f01,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C2-640WAC,LIT21293FUK,V03
uk-bfa-as02-f01,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,LIT21293FUP,V03
uk-bfa-as02-f01,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21293FWC,V03
uk-bfa-as02-f01,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C2-640WAC,LIT21293FWU,V03
uk-bfa-as02-f01,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21293FX7,V03
uk-bfa-as02-f01,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT21293FZR,V03
