HOSTNAME,DESCR,NAME,PID,SN,VID
uk-bfa-as01-f01,SFP-10GBase-SR,Te1/1/3,SFP-10G-SR,AVD21249K8T,V03
uk-bfa-as01-f01,SFP-10GBase-SR,Te3/1/3,SFP-10G-SR,AVD21259938,V03
uk-bfa-as01-f01,WS-C3650-48PD-S,Switch 4,WS-C3650-48PD-S,FDO2131E1EW,V05
uk-bfa-as01-f01,StackAdapter3/2,StackAdapter3/2,C3650-STACK,FDO21390DSC,V01
uk-bfa-as01-f01,StackAdapter4/2,StackAdapter4/2,C3650-STACK,FDO21390EAG,V01
uk-bfa-as01-f01,StackAdapter2/1,StackAdapter2/1,C3650-STACK,FDO21390ECZ,V01
uk-bfa-as01-f01,StackAdapter1/2,StackAdapter1/2,C3650-STACK,FDO21390F2K,V01
uk-bfa-as01-f01,StackAdapter4/1,StackAdapter4/1,C3650-STACK,FDO21390FC1,V01
uk-bfa-as01-f01,StackAdapter1/1,StackAdapter1/1,C3650-STACK,FDO21390G7E,V01
uk-bfa-as01-f01,StackAdapter2/2,StackAdapter2/2,C3650-STACK,FDO21390GXN,V01
uk-bfa-as01-f01,StackAdapter3/1,StackAdapter3/1,C3650-STACK,FDO21390GYC,V01
uk-bfa-as01-f01,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2141E2E0,V05
uk-bfa-as01-f01,c36xx Stack,c36xx Stack,WS-C3650-48PD-S,FDO2141E2E0,V05
uk-bfa-as01-f01,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2141E2EC,V05
uk-bfa-as01-f01,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2141Q23V,V05
uk-bfa-as01-f01,StackPort1/1,StackPort1/1,STACK-T2-1M,LCC2126G0MW,V03
uk-bfa-as01-f01,StackPort2/2,StackPort2/2,STACK-T2-1M,LCC2126G0MW,V03
uk-bfa-as01-f01,StackPort3/2,StackPort3/2,STACK-T2-1M,LCC2126G16C,V03
uk-bfa-as01-f01,StackPort4/1,StackPort4/1,STACK-T2-1M,LCC2126G16C,V03
uk-bfa-as01-f01,StackPort1/2,StackPort1/2,STACK-T2-1M,LCC2126G1AA,V03
uk-bfa-as01-f01,StackPort3/1,StackPort3/1,STACK-T2-1M,LCC2126G1AA,V03
uk-bfa-as01-f01,StackPort2/1,StackPort2/1,STACK-T2-1M,LCC2126G1C8,V03
uk-bfa-as01-f01,StackPort4/2,StackPort4/2,STACK-T2-1M,LCC2126G1C8,V03
uk-bfa-as01-f01,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT21293FJF,V03
uk-bfa-as01-f01,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21293FLN,V03
uk-bfa-as01-f01,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C2-640WAC,LIT21293FMK,V03
uk-bfa-as01-f01,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21293FTL,V03
uk-bfa-as01-f01,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT21293FX2,V03
uk-bfa-as01-f01,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21293FX9,V03
uk-bfa-as01-f01,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,LIT21293FXZ,V03
uk-bfa-as01-f01,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C2-640WAC,LIT21293G66,V03
