HOSTNAME,DESCR,NAME,PID,SN,VID
uk-mdc-ar02,4-port Gigabit Ethernet Integrated Daughter Card,SPA subslot 0/2,ASR1001-IDC-4XGE,JAE163504FR,V01
uk-mdc-ar02,4-port Gigabit Ethernet Shared Port Adapter,SPA subslot 0/0,ASR1001,JAE16350973,V00
uk-mdc-ar02,Cisco ASR1001 SPA Interface Processor,module 0,ASR1001-4X1GE,JAE16350973,V03
uk-mdc-ar02,Cisco ASR1001 Embedded Services Processor,module F0,ASR1001-4X1GE,JAE16350973,V03
uk-mdc-ar02,Cisco ASR1001 Route Processor,module R0,ASR1001-4X1GE,JAE16350973,V03
uk-mdc-ar02,Cisco ASR1001 AC Power Supply,Power Supply Module 0,ASR1001-PWR-AC,MP5163402AB,V02
uk-mdc-ar02,Cisco ASR1001 AC Power Supply,Power Supply Module 1,ASR1001-PWR-AC,MP5163402CE,V02
uk-mdc-ar02,GE T,subslot 0/0 transceiver 0,N/A,MTC152506CC,E
uk-mdc-ar02,GE T,subslot 0/0 transceiver 1,N/A,MTC152506UY,E
uk-mdc-ar02,GE T,subslot 0/0 transceiver 2,N/A,MTC162005TU,E
uk-mdc-ar02,Cisco ASR1001 Chassis w/o IDC,Chassis,ASR1001-4X1GE,SSI1633058X,V03
