HOSTNAME,DESCR,NAME,PID,SN,VID
LSJ_F3C1_SW1,StackAdapter4/1,StackAdapter4/1,C3650-STACK,FDO21400FA3,V01
LSJ_F3C1_SW1,StackAdapter2/2,StackAdapter2/2,C3650-STACK,FDO21410DK8,V01
LSJ_F3C1_SW1,StackAdapter2/1,StackAdapter2/1,C3650-STACK,FDO21410E8P,V01
LSJ_F3C1_SW1,StackAdapter1/1,StackAdapter1/1,C3650-STACK,FDO21411MKZ,V01
LSJ_F3C1_SW1,StackAdapter1/2,StackAdapter1/2,C3650-STACK,FDO21411MS5,V01
LSJ_F3C1_SW1,StackAdapter5/1,StackAdapter5/1,C3650-STACK,FDO21411MXK,V01
LSJ_F3C1_SW1,StackAdapter4/2,StackAdapter4/2,C3650-STACK,FDO21411N53,V01
LSJ_F3C1_SW1,StackAdapter5/2,StackAdapter5/2,C3650-STACK,FDO21411NGC,V01
LSJ_F3C1_SW1,StackAdapter3/2,StackAdapter3/2,C3650-STACK,FDO21411PDP,V01
LSJ_F3C1_SW1,StackAdapter3/1,StackAdapter3/1,C3650-STACK,FDO21411PQ9,V01
LSJ_F3C1_SW1,WS-C3650-48PD-S,Switch 4,WS-C3650-48PD-S,FDO2152E2CS,V05
LSJ_F3C1_SW1,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2152E2DJ,V05
LSJ_F3C1_SW1,c36xx Stack,c36xx Stack,WS-C3650-48PD-S,FDO2152E2DJ,V05
LSJ_F3C1_SW1,WS-C3650-48PD-S,Switch 5,WS-C3650-48PD-S,FDO2152E2EG,V05
LSJ_F3C1_SW1,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2152Q227,V05
LSJ_F3C1_SW1,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2152Q248,V05
LSJ_F3C1_SW1,1000BaseSX SFP,Te5/1/3,GLC-SX-MMD,FNS17100QKU,V01
LSJ_F3C1_SW1,1000BaseSX SFP,Te1/1/3,GLC-SX-MMD,FNS19130310,V01
LSJ_F3C1_SW1,StackPort1/1,StackPort1/1,STACK-T2-1M,LCC2125GHUE,V03
LSJ_F3C1_SW1,StackPort5/2,StackPort5/2,STACK-T2-1M,LCC2125GHUE,V03
LSJ_F3C1_SW1,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C2-640WAC,LIT21455EGZ,V03
LSJ_F3C1_SW1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21455EJT,V03
LSJ_F3C1_SW1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,LIT21455EK2,V03
LSJ_F3C1_SW1,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21455EKC,V03
LSJ_F3C1_SW1,Switch 5 - Power Supply A,Switch 5 - Power Supply A,PWR-C2-640WAC,LIT21455EKL,V03
LSJ_F3C1_SW1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21455ELF,V03
LSJ_F3C1_SW1,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT21455ELJ,V03
LSJ_F3C1_SW1,Switch 5 - Power Supply B,Switch 5 - Power Supply B,PWR-C2-640WAC,LIT21455EN2,V03
LSJ_F3C1_SW1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT21455EQ7,V03
LSJ_F3C1_SW1,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C2-640WAC,LIT21455EQE,V03
LSJ_F3C1_SW1,StackPort1/2,StackPort1/2,STACK-T2-50CM,LRM214211DZ,V03
LSJ_F3C1_SW1,StackPort2/1,StackPort2/1,STACK-T2-50CM,LRM214211DZ,V03
LSJ_F3C1_SW1,StackPort2/2,StackPort2/2,STACK-T2-50CM,LRM214211H5,V03
LSJ_F3C1_SW1,StackPort3/1,StackPort3/1,STACK-T2-50CM,LRM214211H5,V03
LSJ_F3C1_SW1,StackPort4/2,StackPort4/2,STACK-T2-50CM,LRM214211KU,V03
LSJ_F3C1_SW1,StackPort5/1,StackPort5/1,STACK-T2-50CM,LRM214211KU,V03
LSJ_F3C1_SW1,StackPort3/2,StackPort3/2,STACK-T2-50CM,LRM214211Q6,V03
LSJ_F3C1_SW1,StackPort4/1,StackPort4/1,STACK-T2-50CM,LRM214211Q6,V03
