HOSTNAME,DESCR,NAME,PID,SN,VID
uk-sc1-cs01,Chassis 1 WS-F6700-CFC Centralized Forwarding Card Rev. 4.1,Chassis 1 WS-F6700-CFC Centralized Forwarding Card sub-module of 1,WS-F6700-CFC,SAL1522EGBC,V06
uk-sc1-cs01,Chassis 2 VS-F6K-MSFC3 MSFC3 Daughterboard Rev. 5.1,Chassis 2 msfc sub-module of 5,VS-F6K-MSFC3,SAL1522EH84,V06
uk-sc1-cs01,Chassis 2 VS-F6K-PFC3C Policy Feature Card 3 Rev. 1.1,Chassis 2 VS-F6K-PFC3C Policy Feature Card 3 sub-module of 5,VS-F6K-PFC3C,SAL1522ER24,V01
uk-sc1-cs01,Chassis 2 WS-F6700-DFC3C Distributed Forwarding Card 3 Rev. 1.4,Chassis 2 WS-F6700-DFC3C Distributed Forwarding Card 3 sub-module of 4,WS-F6700-DFC3C,SAL1522ERLF,V03
uk-sc1-cs01,Chassis 1 WS-F6700-DFC3C Distributed Forwarding Card 3 Rev. 1.4,Chassis 1 WS-F6700-DFC3C Distributed Forwarding Card 3 sub-module of 4,WS-F6700-DFC3C,SAL1522ERP0,V03
uk-sc1-cs01,Chassis 1 VS-F6K-MSFC3 MSFC3 Daughterboard Rev. 5.1,Chassis 1 msfc sub-module of 5,VS-F6K-MSFC3,SAL1522ETBH,V06
uk-sc1-cs01,Chassis 1 VS-F6K-PFC3C Policy Feature Card 3 Rev. 1.1,Chassis 1 VS-F6K-PFC3C Policy Feature Card 3 sub-module of 5,VS-F6K-PFC3C,SAL1522ETUB,V01
uk-sc1-cs01,Chassis 1 ACEMOD-EXPN-DC ACE Expansion Card 1 Rev. 1.0,Chassis 1 ACEMOD-EXPN-DC sub-module 1 of 8,ACEMOD-EXPN-DC,SAL1522EWGW,none
uk-sc1-cs01,Chassis 2 ACE30-MOD-K9 1 ports Application Control Engine Module Rev. 1.0,Chassis 2 8,ACE30-MOD-K9,SAL1522EY6W,V01
uk-sc1-cs01,Chassis 2 ACEMOD-EXPN-DC ACE Expansion Card 1 Rev. 1.0,Chassis 2 ACEMOD-EXPN-DC sub-module 1 of 8,ACEMOD-EXPN-DC,SAL1523F70D,none
uk-sc1-cs01,Chassis 1 ACEMOD-EXPN-DC ACE Expansion Card 2 Rev. 1.0,Chassis 1 ACEMOD-EXPN-DC sub-module 2 of 8,ACEMOD-EXPN-DC,SAL1523F70W,none
uk-sc1-cs01,Chassis 2 ACEMOD-EXPN-DC ACE Expansion Card 2 Rev. 1.0,Chassis 2 ACEMOD-EXPN-DC sub-module 2 of 8,ACEMOD-EXPN-DC,SAL1523F71F,none
uk-sc1-cs01,Chassis 2 WS-X6708-10GE CEF720 8 port 10GE with DFC Rev. 3.9,Chassis 2 3,WS-X6708-10GE,SAL1846480Q,V12
uk-sc1-cs01,Chassis 1 WS-X6708-10GE CEF720 8 port 10GE with DFC Rev. 3.9,Chassis 1 3,WS-X6708-10GE,SAL1911B3FD,V12
uk-sc1-cs01,Chassis 2 WS-F6700-DFC3C Distributed Forwarding Card 3 Rev. 1.8,Chassis 2 WS-F6700-DFC3C Distributed Forwarding Card 3 sub-module of 3,WS-F6700-DFC3C,SAL1918EBRE,V04
uk-sc1-cs01,Chassis 1 WS-F6700-DFC3C Distributed Forwarding Card 3 Rev. 1.8,Chassis 1 WS-F6700-DFC3C Distributed Forwarding Card 3 sub-module of 3,WS-F6700-DFC3C,SAL1918EBUB,V04
uk-sc1-cs01,Chassis 2 VTT-E FRU 3,Chassis 2 WS-C6K-VTT-E 3,WS-C6K-VTT-E,SMT1505A037,none
uk-sc1-cs01,Chassis 2 VTT-E FRU 2,Chassis 2 WS-C6K-VTT-E 2,WS-C6K-VTT-E,SMT1505A038,none
uk-sc1-cs01,Chassis 2 VTT-E FRU 1,Chassis 2 WS-C6K-VTT-E 1,WS-C6K-VTT-E,SMT1505A080,none
uk-sc1-cs01,Chassis 1 VTT-E FRU 1,Chassis 1 WS-C6K-VTT-E 1,WS-C6K-VTT-E,SMT1505A132,none
uk-sc1-cs01,Chassis 1 VTT-E FRU 2,Chassis 1 WS-C6K-VTT-E 2,WS-C6K-VTT-E,SMT1505A133,none
uk-sc1-cs01,Chassis 1 VTT-E FRU 3,Chassis 1 WS-C6K-VTT-E 3,WS-C6K-VTT-E,SMT1505A137,none
