HOSTNAME,DESCR,NAME,PID,SN,VID
uk-brs-cr02,SFP+ Transceiver 10Gbase-SR Te5/4,Transceiver Te5/4,SFP-10G-SR,AVD1932ACE3,V03
uk-brs-cr02,SFP+ Transceiver 10Gbase-SR Te5/2,Transceiver Te5/2,SFP-10G-SR,AVD1932ACE8,V03
uk-brs-cr02,SFP+ Transceiver 10Gbase-SR Te5/10,Transceiver Te5/10,SFP-10G-SR,AVD1932ACEA,V03
uk-brs-cr02,AC power supply,PS 2 C6880-X-3KW-AC,C6880-X-3KW-AC,DTM19320187,V01
uk-brs-cr02,AC power supply,PS 1 C6880-X-3KW-AC,C6880-X-3KW-AC,DTM1932019D,V01
uk-brs-cr02,C6880-X Fan Tray 1,C6880-X-FAN 1,C6880-X-FAN,FOX1931XG7C,V01
uk-brs-cr02,SFP+ Transceiver 10Gbase-SR Te5/1,Transceiver Te5/1,SFP-10G-SR,JUR1930F00L,V03
uk-brs-cr02,SFP+ Transceiver 10Gbase-SR Te5/9,Transceiver Te5/9,SFP-10G-SR,JUR1930F3AW,V03
uk-brs-cr02,SFP Transceiver 10/100/1000BaseT Te5/5,Transceiver Te5/5,Unspecified,MTC152506T0,Unspecified
uk-brs-cr02,SFP Transceiver 1000BaseSX Te5/12,Transceiver Te5/12,GLC-SX-MM,OPL15231565,V04
uk-brs-cr02,SFP Transceiver 1000BaseSX Te5/14,Transceiver Te5/14,GLC-SX-MM,OPL15232475,V04
uk-brs-cr02,C6880-X-SUP 20 ports 6880-X 16P SFP+ Multi-Rate Rev. 1.2,5,C6880-X-SUP,SAL1935NDGP,none
uk-brs-cr02,C6880-X-PFC Policy Feature Card 4 Rev. 1.2,C6880-X-PFC Policy Feature Card 4 EARL 1 sub-module of 5,C6880-X-PFC,SAL1935NDK9,none
uk-brs-cr02,Cisco Systems,C6880-X,C6880-X,SAL1935NG6Y,V01
