HOSTNAME,DESCR,NAME,PID,SN,VID
LSJ_F4AL_SW1,FRULink 1G Module,Switch 1 - FRULink Slot 1 - FRULink Module,C3KX-NM-1G,FDO16330F1L,V01
LSJ_F4AL_SW1,FRULink 1G Module,Switch 3 - FRULink Slot 1 - FRULink Module,C3KX-NM-1G,FDO16340XD0,V01
LSJ_F4AL_SW1,WS-C3750X-48P,3,WS-C3750X-48PF-S,FDO1636R1EA,V03
LSJ_F4AL_SW1,WS-C3750X-48P,1,WS-C3750X-48PF-S,FDO1636R1F9,V03
LSJ_F4AL_SW1,WS-C3750X-48P,2,WS-C3750X-48PF-S,FDO1636Z1EM,V03
LSJ_F4AL_SW1,1000BaseSX SFP,GigabitEthernet1/1/2,GLC-SX-MMD,FNS164201JG,V01
LSJ_F4AL_SW1,1000BaseSX SFP,GigabitEthernet3/1/2,GLC-SX-MMD,FNS164203W8,V01
LSJ_F4AL_SW1,FRU Power Supply,Switch 3 - Power Supply 1,C3KX-PWR-1100WAC,LIT16290NZ8,V02L
LSJ_F4AL_SW1,FRU Power Supply,Switch 2 - Power Supply 1,C3KX-PWR-1100WAC,LIT16290P09,V02L
LSJ_F4AL_SW1,FRU Power Supply,Switch 1 - Power Supply 1,C3KX-PWR-1100WAC,LIT16290Q2R,V02L
LSJ_F4AL_SW1,FRU Power Supply,Switch 3 - Power Supply 0,C3KX-PWR-1100WAC,LIT16290Q3C,V02L
LSJ_F4AL_SW1,FRU Power Supply,Switch 2 - Power Supply 0,C3KX-PWR-1100WAC,LIT16290Q3E,V02L
LSJ_F4AL_SW1,FRU Power Supply,Switch 1 - Power Supply 0,C3KX-PWR-1100WAC,LIT16290Q8T,V02L
