HOSTNAME,DESCR,NAME,PID,SN,VID
wh-brs-core-sw4,AC power supply,PS 2 WS-CAC-6000W,WS-CAC-6000W,AZS12100GVV,V05
wh-brs-core-sw4,AC power supply,PS 1 WS-CAC-6000W,WS-CAC-6000W,AZS12120ABG,V05
wh-brs-core-sw4,Enhanced 9-slot Fan Tray 1,WS-C6509-E-FAN 1,WS-C6509-E-FAN,DCH11453807,V03
wh-brs-core-sw4,Xenpak Transceiver 10Gbase-SR Te7/2,Transceiver Te7/2,XENPAK-10GB-SR,ONT114800C4,V01
wh-brs-core-sw4,Xenpak Transceiver 10Gbase-SR Te7/1,Transceiver Te7/1,XENPAK-10GB-SR,ONT114800VJ,V01
wh-brs-core-sw4,WS-SUP720 MSFC3 Daughterboard Rev. 3.1,msfc sub-module of 5,WS-SUP720,SAL1151B5JG,none
wh-brs-core-sw4,WS-F6K-PFC3B Policy Feature Card 3 Rev. 2.3,WS-F6K-PFC3B Policy Feature Card 3 sub-module of 5,WS-F6K-PFC3B,SAL1152B8KN,V01
wh-brs-core-sw4,WS-SUP720-3B 2 ports Supervisor Engine 720 Rev. 5.6,5,WS-SUP720-3B,SAL1152BHVP,V05
wh-brs-core-sw4,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.6,4,WS-X6748-GE-TX,SAL1152BM1Y,V02
wh-brs-core-sw4,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.6,3,WS-X6748-GE-TX,SAL1152BM2M,V02
wh-brs-core-sw4,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 7,WS-F6700-CFC,SAL1201BQJB,V05
wh-brs-core-sw4,WS-X6704-10GE CEF720 4 port 10-Gigabit Ethernet Rev. 2.6,7,WS-X6704-10GE,SAL1201BTZF,V02
wh-brs-core-sw4,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.7,1,WS-X6748-GE-TX,SAL1201BX91,V02
wh-brs-core-sw4,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.7,8,WS-X6748-GE-TX,SAL1201C5KZ,V02
wh-brs-core-sw4,WS-X6748-GE-TX CEF720 48 port 10/100/1000mb Ethernet Rev. 2.7,2,WS-X6748-GE-TX,SAL1201C5L3,V02
wh-brs-core-sw4,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 3,WS-F6700-CFC,SAL1201C827,V05
wh-brs-core-sw4,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 8,WS-F6700-CFC,SAL1201C88J,V05
wh-brs-core-sw4,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 4,WS-F6700-CFC,SAL1202CC33,V05
wh-brs-core-sw4,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 2,WS-F6700-CFC,SAL1202CCBB,V05
wh-brs-core-sw4,WS-F6700-CFC Centralized Forwarding Card Rev. 4.0,WS-F6700-CFC Centralized Forwarding Card sub-module of 1,WS-F6700-CFC,SAL1202CCBK,V05
wh-brs-core-sw4,Cisco Systems Catalyst 6500 9-slot Chassis System,WS-C6509-E,WS-C6509-E,SMC11480032,V04
wh-brs-core-sw4,OSR-7600 Clock FRU 1,CLK-7600 1,CLK-7600,SMT1136P383,none
wh-brs-core-sw4,OSR-7600 Clock FRU 2,CLK-7600 2,CLK-7600,SMT1136P383,none
wh-brs-core-sw4,VTT-E FRU 3,WS-C6K-VTT-E 3,WS-C6K-VTT-E,SMT1140B354,none
wh-brs-core-sw4,VTT-E FRU 2,WS-C6K-VTT-E 2,WS-C6K-VTT-E,SMT1140B362,none
wh-brs-core-sw4,VTT-E FRU 1,WS-C6K-VTT-E 1,WS-C6K-VTT-E,SMT1140B368,none
