HOSTNAME,DESCR,NAME,PID,SN,VID
uk-gsh-ar02,CISCO3945-CHASSIS,CISCO3945-CHASSIS,CISCO3945-CHASSIS,FCZ152370VN,V01
uk-gsh-ar02,Cisco Services Performance Engine 150 for Cisco 3900 ISR,Cisco Services Performance Engine 150 for Cisco 3900 ISR on Slot 0,C3900-SPE150/K9,FOC14495FAJ,V03
uk-gsh-ar02,C3900 AC Power Supply 1,C3900 AC Power Supply 1,PWR-3900-AC,QCS1520P02X,V02
