HOSTNAME,DESCR,NAME,PID,SN,VID
pl-krk-as01-f03,SFP-10GBase-SR,TenGigabitEthernet1/1/3,SFP-10G-SR,AVD212490BN,V03
pl-krk-as01-f03,SFP-10GBase-SR,TenGigabitEthernet3/1/3,SFP-10G-SR,AVD212490CZ,V03
pl-krk-as01-f03,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2141E2DX,V05
pl-krk-as01-f03,c36xx Stack,c36xx Stack,WS-C3650-48PD,FDO2141E2DX,V05
pl-krk-as01-f03,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2141E2EA,V05
pl-krk-as01-f03,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2141Q23N,V05
pl-krk-as01-f03,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21293FXF,V03
pl-krk-as01-f03,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,LIT21293FXG,V03
pl-krk-as01-f03,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,LIT21293FXJ,V03
pl-krk-as01-f03,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT21293FXM,V03
pl-krk-as01-f03,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,LIT21293FY2,V03
pl-krk-as01-f03,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21293FZL,V03
