HOSTNAME,DESCR,NAME,PID,SN,VID
LSJ_F6AL_SW1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,DCB1921B0MY,V02
LSJ_F6AL_SW1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,DCB1921B0N0,V02
LSJ_F6AL_SW1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,DCB1925B1US,V02
LSJ_F6AL_SW1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,DCB1925B1YJ,V02
LSJ_F6AL_SW1,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,DCB1925B2B4,V02
LSJ_F6AL_SW1,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,DCB1925B2BL,V02
LSJ_F6AL_SW1,WS-C3650-48PD,Switch 2,WS-C3650-48PD,FDO1927E0F5,V01
LSJ_F6AL_SW1,WS-C3650-48PD,Switch 1,WS-C3650-48PD,FDO1927E3H5,V01
LSJ_F6AL_SW1,c3xxx Stack,c3xxx Stack,WS-C3650-48PD,FDO1927E3H5,V01
LSJ_F6AL_SW1,WS-C3650-48PD,Switch 3,WS-C3650-48PD,FDO1951Q0GC,V03
LSJ_F6AL_SW1,SFP-10GBase-SR,TenGigabitEthernet1/1/4,SFP-10G-SR,FNS19380L38,V03
LSJ_F6AL_SW1,SFP-10GBase-SR,TenGigabitEthernet2/1/4,SFP-10G-SR,FNS19380L46,V03
