HOSTNAME,DESCR,NAME,PID,SN,VID
uk-stj-f1c1-sw4,SFP-10GBase-SR,Te1/1/3,SFP-10G-SR,AVD223399YY,V03
uk-stj-f1c1-sw4,SFP-10GBase-SR,Te3/1/3,SFP-10G-SR,AVD223399YZ,V03
uk-stj-f1c1-sw4,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C2-640WAC,DCB2232B84U,V04
uk-stj-f1c1-sw4,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C2-640WAC,DCB2232B87R,V04
uk-stj-f1c1-sw4,StackAdapter4/2,StackAdapter4/2,C3650-STACK,FDO21391NXJ,V01
uk-stj-f1c1-sw4,StackAdapter2/2,StackAdapter2/2,C3650-STACK,FDO21411N1B,V01
uk-stj-f1c1-sw4,StackAdapter1/1,StackAdapter1/1,C3650-STACK,FDO21411NFD,V01
uk-stj-f1c1-sw4,StackAdapter2/1,StackAdapter2/1,C3650-STACK,FDO21411PDN,V01
uk-stj-f1c1-sw4,StackAdapter4/1,StackAdapter4/1,C3650-STACK,FDO21411PEA,V01
uk-stj-f1c1-sw4,StackAdapter1/2,StackAdapter1/2,C3650-STACK,FDO21411PS4,V01
uk-stj-f1c1-sw4,WS-C3650-48PD-S,Switch 1,WS-C3650-48PD-S,FDO2152E2DV,V05
uk-stj-f1c1-sw4,c36xx Stack,c36xx Stack,WS-C3650-48PD-S,FDO2152E2DV,V05
uk-stj-f1c1-sw4,WS-C3650-48PD-S,Switch 2,WS-C3650-48PD-S,FDO2152E2E4,V05
uk-stj-f1c1-sw4,WS-C3650-48PD-S,Switch 4,WS-C3650-48PD-S,FDO2152Q21R,V05
uk-stj-f1c1-sw4,StackAdapter3/2,StackAdapter3/2,C3650-STACK,FDO22310N0D,V01
uk-stj-f1c1-sw4,StackAdapter3/1,StackAdapter3/1,C3650-STACK,FDO22310QWQ,V01
uk-stj-f1c1-sw4,WS-C3650-48PD-S,Switch 3,WS-C3650-48PD-S,FDO2232Q0Y4,V05
uk-stj-f1c1-sw4,StackPort2/1,StackPort2/1,STACK-T2-50CM,LCC2226H9FA,V03
uk-stj-f1c1-sw4,StackPort3/2,StackPort3/2,STACK-T2-50CM,LCC2226H9FA,V03
uk-stj-f1c1-sw4,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C2-640WAC,LIT214557HR,V03
uk-stj-f1c1-sw4,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C2-640WAC,LIT21455CDA,V03
uk-stj-f1c1-sw4,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C2-640WAC,LIT21455CS7,V03
uk-stj-f1c1-sw4,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C2-640WAC,LIT21455EJR,V03
uk-stj-f1c1-sw4,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C2-640WAC,LIT21455EKV,V03
uk-stj-f1c1-sw4,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C2-640WAC,LIT21455ELE,V03
uk-stj-f1c1-sw4,StackPort4/1,StackPort4/1,STACK-T2-1M,LRM2043R03D,V03
uk-stj-f1c1-sw4,StackPort2/2,StackPort2/2,STACK-T2-50CM,LRM214211BU,V03
uk-stj-f1c1-sw4,StackPort3/1,StackPort3/1,STACK-T2-50CM,LRM214211MP,V03
uk-stj-f1c1-sw4,StackPort4/2,StackPort4/2,STACK-T2-50CM,LRM214211MP,V03
