hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,wan-vrf_access_in,extended,19,CHG0010763, CHG0011329, CHG0018555, CHG0019826, CHG0034074, CHG0034735, CHG0078061,PCI-Q4-2017,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,20,,permit,,TCPUDP,,,,SOGEI-Servers,,,,sogei-dev-access,,,tcp_udp-4500-4699,,informational,300,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,21,CHG0020650,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,22,,permit,,,ip,,,,any4,,10.120.0.0-16,,,,,,informational,300,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,23,CHG0062149,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,24,,permit,,,tcp,,,Capita_Dearne_Valley,,,,DM_INLINE_NETWORK_209,,https,,,informational,300,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,25,CHG0081691,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,26,,permit,,,udp,,,sogei_servers,,,,int_tc_servers,,,sogei_servers_ports,,,,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,27,Q2-2017,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,28,,permit,,,icmp,,10.46.254.0-24,,,,,DM_INLINE_NETWORK_54,,,,,,,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,29,CHG0097288, Q2-2017,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,30,,permit,,,ip,,,capita-citrix,,,10.1.74.0-24,,,,,,informational,300,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,31,CHG0108907,PCI-Q4-2017, CHG0119591,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,32,,permit,,,tcp,,,Capita_Dearne_Valley,,,sav.prod.williamhill.plc,,,https,,,informational,300,active
uk-sc1-fw01-sec,wan-vrf_access_in,extended,33,CHG0137144,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,wan-vrf_access_in,extended,34,,permit,tcp-50000,,,,,DM_INLINE_NETWORK_48,,,,DM_INLINE_NETWORK_49,,,,,informational,300,inactive
uk-sc1-fw01-sec,wan-vrf_access_in,extended,35,CHG0136437,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,1,CHG0138752,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,2,,permit,,grp-aspect-wfm-ports,,,,Corp-Wifi-Subnets,,,net-3.8.37.0-28-aspect-ext,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,3,Corp Wifi Access to Anyconnect,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,4,,permit,,TCPUDP,,,,Corp-Wifi-Subnets,,141.138.128.116,,,,443,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,5,Deny Rule - CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,6,,deny,,,ip,,,Corp-Wifi-Subnets,,,,,any,,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,7,Deny Rule - MRG Test Wifi only allowed access to PP,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,8,,deny,,,ip,,MRG-Test-Wifi,,,,,,any,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,9,,permit,,,ip,,,grp-mrg-permitted-users,,,,DM_INLINE_NETWORK_59,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,10,,deny,,,ip,,net-mrg-10-40-8-0_s22,,,,,DM_INLINE_NETWORK_60,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,11,CHG0128154,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,12,,permit,,,ip,,,,any,,,US-SUBNETS,,,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,13,Q2-2017,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,14,,permit,,Athene-Control-Services,,,,Athene-Control-Servers,,,,Athene-Control-Servers,,,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,15,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,16,,permit,,Athene-User-Services,,,,Athene-Users,,,,Athene-Control-Servers,,,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,17,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,18,,permit,,Athene-SQL-Services,,,,Athene-SQL-Clients,,,,Athene-SQL-Servers,,,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,19,CHG0074986 - allow nimsoft servers to poll SNMP from any host,PCI-Q4-2017,PCI Q2 2018,PCI Q4 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,20,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,21,,permit,,,udp,,,nimsoft-snmp-servers,,,,RFC-1918,,snmp,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,22,CHG0012236,CHG0060663,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,23,,permit,,,tcp,,,DM_INLINE_NETWORK_194,,10.91.1.1,,,,https,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,24,CHG0012763, CHG0053241,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,25,,permit,,,tcp,,,DM_INLINE_NETWORK_166,,,,alienvault,,,DM_INLINE_TCP_11,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,26,Standard Rule,PCI-Q4-2017,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,27,,permit,,,udp,,,infoblox-all-grid-members,,,,grp-pr-c-ntp-servers,,ntp,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,28,CHG0015230, CHG0032129, CHG0032188,CHG0035636,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,29,,permit,,,tcp,,,Cacti-Access-SSH-HTTPS,,,,NetworkMonitoring,,,DM_INLINE_TCP_1,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,30,CHG0062628, CHG0084117,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,31,,permit,,,tcp,,,DM_INLINE_NETWORK_225,,,,,10.99.254.0 255.255.255.0,ssh,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,32,CHG0015230, CHG0022530, CHG0023913, CHG0027254,CHG0035636,CHG0065249,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,33,,permit,,,tcp,,,Cacti-Access-HTTPS,,,,NetworkMonitoring,,https,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,34,CHG0035636,CHG0060521,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,35,,permit,,,udp,,,NetworkMgmtNets,,,,DM_INLINE_NETWORK_207,,,DM_INLINE_UDP_2,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,36,Rob Magrath - AD firewalling, Q2-2017,PCI-Q4-2017,PCI Q4 2018,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,37,,permit,,,udp,,,CiscoCDAServer,,,sc1-solarwinds,,,syslog,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,38,CHG0018188,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,39,,permit,,,tcp,,SC1WNPREIN07,,,,sc1-monitoring-net-24,,,30231,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,40,CHG0018025, CHG0018188,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,41,,permit,,grp-pr-c-ad-ports,,,,grp-pr-c-ad-dc,,,sc1-monitoring-net-24,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,42,CHG0016414, CHG0017336, CHG0017612,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,43,,permit,,,tcp,,,Capacity_And_Monitoring_Team,,,sc1-monitoring-net-24,,,,DM_INLINE_TCP_3,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,44,CHG0064503, CHG0067757, CHG0070217,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,45,,permit,,,tcp,,,DM_INLINE_NETWORK_208,,,,DM_INLINE_NETWORK_203,,,DM_INLINE_TCP_88,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,46,CHG0065727,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,47,,permit,,,tcp,,,splunk-GUI-users,,,,DM_INLINE_NETWORK_206,,8000,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,48,CHG0067189,CHG0070999,CHG0068578,CHG0070914,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,49,,permit,,,tcp,,,splunk-users-access,,,sc1uxpromn001,,,8000,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,50,CHG0035043, CHG0053165,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,51,,permit,,,tcp,,,Infrastructure_Architects,,,,DM_INLINE_NETWORK_84,,,DM_INLINE_TCP_40,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,52,CHG0037418, CHG0037467, CHG0053690,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,53,,permit,,DM_INLINE_SERVICE_22,,,,Wily_Admins,,,SCC-Wily,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,54,CHG0073159,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,55,,permit,,,tcp,,,RFC-1918,,,,DM_INLINE_NETWORK_220,,,Wily-User-Ports,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,56,CHG0056829,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,57,,permit,,NetBrain-User-Services,,,,NetBrain-Users,,,uk-sc1-netbrain01,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,58,CHG0012357, CHG0062598, CHG0072242,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,59,,permit,,,tcp,,,DM_INLINE_NETWORK_179,,,,DM_INLINE_NETWORK_8,,,DM_INLINE_TCP_4,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,60,CHG0018104,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,61,,permit,,nimsoft,,,ClassA-8,,,,scc-nms-mgmt,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,62,CHG0019974,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,63,,permit,,DM_INLINE_SERVICE_3,,,,DM_INLINE_NETWORK_35,,,,DM_INLINE_NETWORK_18,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,64,CHG0021040,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,65,,permit,,,tcp,,,DM_INLINE_NETWORK_34,,,sccuxstnmg03,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,66,CHG0026024,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,67,,permit,,,tcp,,brsuxrdk,,,,sc1uxpremg30,,,,DM_INLINE_TCP_23,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,68,CHG0019722, CHG0064272,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,69,,permit,,,tcp,,,DM_INLINE_NETWORK_20,,,scc-dataprotector,,,,DM_INLINE_TCP_8,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,70,CHG0055957,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,71,,permit,,,tcp,,,DM_INLINE_NETWORK_177,,,sc1-wn-pre-mn20,,,445,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,72,CHG0018398, CHG0017183, CHG17459, CHG0022743, CHG0023269,CHG0031875, CHG0057173,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,73,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,74,,permit,,grp-pr-syslog-ports,,,,DM_INLINE_NETWORK_23,,,uk-sc1-sm02,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,75,CHG0016021,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,76,,permit,,grp-pr-syslog-ports,,,,DM_INLINE_NETWORK_24,,,uk-sc1-sm02,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,77,CHG0014573, CHG0015307, CHG0016862,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,78,,permit,,DM_INLINE_SERVICE_2,,,,DM_INLINE_NETWORK_26,,,uk-scc-wsus,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,79,CHG0018398, CHG0014479, CHG0053290, CHG0056118,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,80,,permit,,,udp,,,DM_INLINE_NETWORK_172,,,,grp-pr-c-ntp-servers,,ntp,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,81,CHG0014479,18398,22146,21980,23154,22998,23913,24220,25339,25544,25349,25349,27122,27921,28166,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,82,28359,29329,30445,31279,32440,32847,32996,34124,34126,35439,39600,41023,41179,4118141487,42061,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,83,42253,42046,35739,50338,51131,51583,58007,58406,061487,65931,65953,68578,76924,TASK0082586,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,84,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,85,,permit,,,udp,,,grp-pr-c-group-subnets,,,,grp-pr-c-syslog-servers,,syslog,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,86,CHG0018398, CHG0014479,CHG0025859 , CHG0040752,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,87,,permit,,grp-pr-c-wsus-ports,,,,DM_INLINE_NETWORK_32,,,,grp-pr-c-wsus-servers,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,88,Generic firewall rules,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,89,,permit,,,tcp,,,DM_INLINE_NETWORK_137,,,sc1uxpremg30,,,60606,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,90,CHG0022146, CHG0021980, CHG0023154, CHG0022998, CHG0023913, CHG0024220,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,91,CHG0025339,CHG0025544,CHG0025349,CHG0025349,CHG0027122,CHG0027921,28166,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,92,28359,29329,30445,31279,32440,32847,32996,34124,34126,35439,39600,41023,41179,41181,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,93,CHG0041487,CHG0042061, CHG0042253,CHG0042046, CHG0035739, CHG0050338,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,94,CHG0051131, CHG0051583, CHG0058007, CHG0058406, CHG0061487, CHG0065931, CHG0065953, CHG0068578,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,95,CHG0076924, TASK0082586,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,96,,permit,,,tcp,,,DM_INLINE_NETWORK_185,,,nimsoft-sc1wnpremn16,,,https,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,97,CHG0022190, CHG0022190, CHG0022285, Q2-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,98,,permit,,,tcp,,,DM_INLINE_NETWORK_43,,,sc1-ux-pre-in-01,,,www,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,99,CHG0058067,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,100,,permit,,DM_INLINE_SERVICE_27,,,ServerOperations-27,,,,,trg-manila,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,101,CHG0029621,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,102,,permit,,,tcp,,10.210.163.247,,,,10.120.146.155,,,sqlnet,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,103,CHG0057882, Q2-2017,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,104,,permit,,,tcp,,brs-nms-win,,,,,DM_INLINE_NETWORK_186,,3306,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,105,CHG0020856,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,106,,permit,,,tcp,,,DM_INLINE_NETWORK_42,,,sccuxstnmg01,,,,DM_INLINE_TCP_12,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,107,CHG0025512,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,108,,permit,,,tcp,,ServerOperations-27,,,,10.120.134.0-24,,,,DM_INLINE_TCP_20,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,109,CHG0041572,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,110,,permit,,,tcp,,SC1WNPRRPXP07,,,,sc1wnprrcs01-02,,,8732,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,111,CHG0025650, CHG0035692,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,112,,permit,,,tcp,,,DM_INLINE_NETWORK_96,,,SCC-VCenter,,,,DM_INLINE_TCP_21,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,113,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,114,,permit,,,ip,,,DM_INLINE_NETWORK_79,,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,115,CHG0061679, Q2-2017,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,116,,permit,,RSA_Ports,,,,ACS_Servers,,,sc1appresc20.prod.williamhill.plc,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,117,CHG0022511, CHG0027122,CHG0067131,PCI-Q4-2017,PCI-Q2-2019, Disabled - INCTASK112228,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,118,,permit,,,tcp,,,DM_INLINE_NETWORK_75,,,sc1wnpremg02,,,3389,,,informational,300,inactive
uk-sc1-fw01-sec,group-vrf_access_in,extended,119,CHG0026926, CHG0026107,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,120,,permit,,VMWareManagement,,,10.210.134.0-24,,,,SCC-VCenter,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,121,CHG0028811,PCI-Q4-2017,PCI Q2 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,122,,permit,,,tcp,,,Network_Services_Team,,,10.99.21.1,,,telnet,,,,,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,123,CHG0067668,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,124,,permit,,,tcp,,,grp-gib-wily-cluster,,,,grp-scc-wily-cluster,,5001,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,125,CHG0066076,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,126,,permit,,ShopSamling-Services,,,,ShopSampling-Servers,,,,ShopSampling-Clients,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,127,CHG0020650 *** Locked down on inside firewalls ***,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,128,,permit,,,icmp,,,,any4,,10.120.0.0-16,,,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,129,CHG0029253 , CHG0092703,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,group-vrf_access_in,extended,130,,permit,,,tcp,,,DM_INLINE_NETWORK_181,,,,Stingray-mgt,,,DM_INLINE_TCP_5,,,,active
