admin-state,description,interface,ip-add,mac-address,nameif,netmask,security-level
up,,Port-channel1.2224,10.118.216.1,0200.0101.0101,corp_db,255.255.254.0,100
up,,Port-channel1.2221,10.118.210.1,0200.0101.0101,corp_int-web,255.255.254.0,100
up,,Port-channel1.2223,10.118.214.1,0200.0101.0101,corp_app,255.255.254.0,100
up,,Port-channel1.2222,10.118.212.1,0200.0101.0101,corp_int-lb,255.255.254.0,100
up,,Port-channel1.2001,10.112.215.180,0200.0101.0101,internal-vrf,255.255.255.248,100
up,,Port-channel1.2220,10.118.208.1,0200.0101.0101,corp_ext-web,255.255.254.0,100
