hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
wh-brs-core-sw4,1,Standard,330,deny,,any log,,,
wh-brs-core-sw4,10,Standard,10,permit,,10.120.163.210,,,
wh-brs-core-sw4,10,Standard,70,permit,,10.112.12.126,,,
wh-brs-core-sw4,10,Standard,60,permit,,10.112.12.125,,,
wh-brs-core-sw4,10,Standard,50,permit,,10.120.163.123,,,
wh-brs-core-sw4,10,Standard,40,permit,,10.120.163.122,,,
wh-brs-core-sw4,10,Standard,20,permit,,10.120.163.59,,,
wh-brs-core-sw4,10,Standard,30,permit,,10.110.163.59,,,
wh-brs-core-sw4,11,Standard,14,permit,,10.112.12.126,,,
wh-brs-core-sw4,11,Standard,13,permit,,10.112.12.125,,,
wh-brs-core-sw4,11,Standard,10,permit,,10.120.136.140,,,
wh-brs-core-sw4,11,Standard,12,permit,,10.120.163.123,,,
wh-brs-core-sw4,11,Standard,11,permit,,10.120.163.122,,,
wh-brs-core-sw4,11,Standard,20,permit,,10.50.3.140,,,
wh-brs-core-sw4,11,Standard,30,deny,,any log,,,
wh-brs-core-sw4,12,Standard,10,permit,,10.220.163.112,,,
wh-brs-core-sw4,12,Standard,20,permit,,10.220.163.111,,,
wh-brs-core-sw4,12,Standard,30,permit,,10.180.163.112,,,
wh-brs-core-sw4,12,Standard,40,permit,,10.180.163.111,,,
wh-brs-core-sw4,12,Standard,50,permit,,10.1.14.0 0.0.0.255,,,
wh-brs-core-sw4,13,Standard,10,permit,,192.168.10.160,,,
wh-brs-core-sw4,13,Standard,20,permit,,192.168.1.160,,,
wh-brs-core-sw4,14,Standard,10,permit,,10.1.90.20,,,
wh-brs-core-sw4,15,Standard,10,permit,,10.210.163.115,,,
wh-brs-core-sw4,15,Standard,20,permit,,10.210.163.114,,,
wh-brs-core-sw4,15,Standard,30,permit,,10.210.163.113,,,
wh-brs-core-sw4,15,Standard,40,permit,,10.210.163.116,,,
wh-brs-core-sw4,16,Standard,10,permit,,10.120.163.206,,,
wh-brs-core-sw4,16,Standard,20,permit,,10.120.136.150,,,
wh-brs-core-sw4,19,Standard,10,permit,,172.16.41.192 0.0.0.31,,,
wh-brs-core-sw4,19,Standard,20,permit,,10.1.82.64 0.0.0.31,,,
wh-brs-core-sw4,20,Standard,10,permit,,10.120.136.15,,,
wh-brs-core-sw4,22,Standard,10,permit,,10.112.12.119,,,
wh-brs-core-sw4,22,Standard,40,permit,,10.210.143.80,,,
wh-brs-core-sw4,22,Standard,30,permit,,10.120.143.80,,,
wh-brs-core-sw4,22,Standard,20,permit,,10.180.142.232,,,
wh-brs-core-sw4,25,Standard,10,permit,,10.110.163.111,,,
wh-brs-core-sw4,25,Standard,20,permit,,10.120.163.111,,,
