hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
uk-mdc-vacc01,acl-iptv-ssm,Standard,10,permit,,239.0.0.0 0.0.0.255,,,
uk-mdc-vacc01,solarwinds-new,Standard,10,permit,,10.112.12.126,,,
uk-mdc-vacc01,solarwinds-new,Standard,20,permit,,10.112.12.125,,,
uk-mdc-vacc01,solarwinds-new,Standard,30,permit,,10.120.163.143,,,
uk-mdc-vacc01,solarwinds-new,Standard,40,permit,,10.120.163.142,,,
uk-mdc-vacc01,solarwinds-new,Standard,50,permit,,10.120.163.123,,,
uk-mdc-vacc01,solarwinds-new,Standard,60,permit,,10.120.163.122,,,
uk-mdc-vacc01,solarwinds-new,Standard,70,permit,,10.112.12.144,,,
uk-mdc-vacc01,solarwinds-new,Standard,80,permit,,10.112.12.142,,,
uk-mdc-vacc01,solarwinds-new,Standard,90,permit,,10.112.12.143,,,
uk-mdc-vacc01,solarwinds-new,Standard,100,deny,,any log,,,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,10,permit,ip,host 10.91.2.20,host 10.150.4.184,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,20,permit,ip,host 10.91.2.20,host 10.150.4.185,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,30,permit,ip,host 10.91.2.21,host 10.150.4.184,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,40,permit,ip,host 10.91.2.21,host 10.150.4.185,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,50,permit,ip,host 10.91.2.20,host 10.200.4.203,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,60,permit,ip,host 10.91.2.20,host 10.200.4.204,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,70,permit,ip,host 10.91.2.21,host 10.200.4.203,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,80,permit,ip,host 10.91.2.21,host 10.200.4.204,
uk-mdc-vacc01,CLASSIFICATION-SRS,Extended,90,permit,ip,any,any,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,10,permit,ip,host 10.91.2.20,host 10.150.4.184,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,20,permit,ip,host 10.91.2.20,host 10.150.4.185,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,30,permit,ip,host 10.91.2.21,host 10.150.4.184,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,40,permit,ip,host 10.91.2.21,host 10.150.4.185,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,50,permit,ip,host 10.91.2.20,host 10.210.187.93,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,60,permit,ip,host 10.91.2.20,host 10.210.187.94,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,70,permit,ip,host 10.91.2.21,host 10.210.187.93,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,80,permit,ip,host 10.91.2.21,host 10.210.187.94,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,90,permit,ip,host 10.91.2.20,host 10.210.177.17,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,100,permit,ip,host 10.91.2.20,host 10.210.177.18,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,110,permit,ip,host 10.91.2.21,host 10.120.177.17,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,120,permit,ip,host 10.91.2.21,host 10.120.177.18,
uk-mdc-vacc01,CLASSIFICATION-SRS-1,Extended,130,permit,ip,any,any,
