admin-state,description,interface,ip-add,mac-address,nameif,netmask,security-level
up,,Port-channel1.590,10.180.195.2,,internal-vrf,255.255.255.224,100
up,,Port-channel1.591,10.180.195.33,,acitest-mgmt,255.255.255.224,100
up,,Port-channel1.592,10.180.195.65,,acitest-frontend,255.255.255.224,100
up,,Port-channel1.593,10.180.195.97,,acitest-multicast,255.255.255.224,100
