admin-state,description,interface,ip-add,mac-address,nameif,netmask,security-level
up,,Port-channel21.3300,10.215.32.1,,cde-web-tier,255.255.255.224,100
up,,Port-channel21.3310,10.215.33.1,,cde-backoffice-tier,255.255.255.224,100
up,,Port-channel21.3323,,,cde-citrix-tier,,100
up,,Port-channel21.3334,10.215.44.1,,int-lb,255.255.254.0,100
up,,Port-channel21.3501,10.215.129.42,,management,255.255.255.0,100
up,,Port-channel21.3571,10.215.160.36,,pp3off-internal-vrf,255.255.255.224,100
